split,capture_number,capture_id,uptime_ms,frame_width,frame_height,jpeg_bytes,source_image_path,dataset_image_path
train,1930,run_000008_img_1930,1938304,2048,1536,129520,images/run_000008/shard_0020/run_000008_img_1930.jpg,images/train/run_000008_img_1930.jpg
train,1931,run_000008_img_1931,1939303,2048,1536,129536,images/run_000008/shard_0020/run_000008_img_1931.jpg,images/train/run_000008_img_1931.jpg
train,1932,run_000008_img_1932,1940512,2048,1536,129623,images/run_000008/shard_0020/run_000008_img_1932.jpg,images/train/run_000008_img_1932.jpg
train,1933,run_000008_img_1933,1941302,2048,1536,129583,images/run_000008/shard_0020/run_000008_img_1933.jpg,images/train/run_000008_img_1933.jpg
train,1934,run_000008_img_1934,1942303,2048,1536,129768,images/run_000008/shard_0020/run_000008_img_1934.jpg,images/train/run_000008_img_1934.jpg
train,1935,run_000008_img_1935,1943302,2048,1536,129742,images/run_000008/shard_0020/run_000008_img_1935.jpg,images/train/run_000008_img_1935.jpg
train,1936,run_000008_img_1936,1944303,2048,1536,129528,images/run_000008/shard_0020/run_000008_img_1936.jpg,images/train/run_000008_img_1936.jpg
train,1937,run_000008_img_1937,1945306,2048,1536,129601,images/run_000008/shard_0020/run_000008_img_1937.jpg,images/train/run_000008_img_1937.jpg
train,1938,run_000008_img_1938,1946302,2048,1536,129544,images/run_000008/shard_0020/run_000008_img_1938.jpg,images/train/run_000008_img_1938.jpg
train,1939,run_000008_img_1939,1947302,2048,1536,129807,images/run_000008/shard_0020/run_000008_img_1939.jpg,images/train/run_000008_img_1939.jpg
train,1940,run_000008_img_1940,1948303,2048,1536,129858,images/run_000008/shard_0020/run_000008_img_1940.jpg,images/train/run_000008_img_1940.jpg
train,1941,run_000008_img_1941,1949307,2048,1536,130039,images/run_000008/shard_0020/run_000008_img_1941.jpg,images/train/run_000008_img_1941.jpg
train,1942,run_000008_img_1942,1950306,2048,1536,130104,images/run_000008/shard_0020/run_000008_img_1942.jpg,images/train/run_000008_img_1942.jpg
train,1943,run_000008_img_1943,1951303,2048,1536,129962,images/run_000008/shard_0020/run_000008_img_1943.jpg,images/train/run_000008_img_1943.jpg
train,1944,run_000008_img_1944,1952303,2048,1536,129942,images/run_000008/shard_0020/run_000008_img_1944.jpg,images/train/run_000008_img_1944.jpg
train,1945,run_000008_img_1945,1953307,2048,1536,130095,images/run_000008/shard_0020/run_000008_img_1945.jpg,images/train/run_000008_img_1945.jpg
train,1946,run_000008_img_1946,1954572,2048,1536,130036,images/run_000008/shard_0020/run_000008_img_1946.jpg,images/train/run_000008_img_1946.jpg
train,1947,run_000008_img_1947,1955347,2048,1536,130000,images/run_000008/shard_0020/run_000008_img_1947.jpg,images/train/run_000008_img_1947.jpg
train,1948,run_000008_img_1948,1956304,2048,1536,130041,images/run_000008/shard_0020/run_000008_img_1948.jpg,images/train/run_000008_img_1948.jpg
train,1949,run_000008_img_1949,1957306,2048,1536,130218,images/run_000008/shard_0020/run_000008_img_1949.jpg,images/train/run_000008_img_1949.jpg
train,1950,run_000008_img_1950,1958304,2048,1536,129971,images/run_000008/shard_0020/run_000008_img_1950.jpg,images/train/run_000008_img_1950.jpg
train,1951,run_000008_img_1951,1959303,2048,1536,130005,images/run_000008/shard_0020/run_000008_img_1951.jpg,images/train/run_000008_img_1951.jpg
train,1952,run_000008_img_1952,1960304,2048,1536,130315,images/run_000008/shard_0020/run_000008_img_1952.jpg,images/train/run_000008_img_1952.jpg
train,1953,run_000008_img_1953,1961306,2048,1536,130207,images/run_000008/shard_0020/run_000008_img_1953.jpg,images/train/run_000008_img_1953.jpg
train,1954,run_000008_img_1954,1962304,2048,1536,130520,images/run_000008/shard_0020/run_000008_img_1954.jpg,images/train/run_000008_img_1954.jpg
train,1955,run_000008_img_1955,1963304,2048,1536,130368,images/run_000008/shard_0020/run_000008_img_1955.jpg,images/train/run_000008_img_1955.jpg
train,1956,run_000008_img_1956,1964302,2048,1536,130227,images/run_000008/shard_0020/run_000008_img_1956.jpg,images/train/run_000008_img_1956.jpg
train,1957,run_000008_img_1957,1965304,2048,1536,130155,images/run_000008/shard_0020/run_000008_img_1957.jpg,images/train/run_000008_img_1957.jpg
train,1958,run_000008_img_1958,1966303,2048,1536,130050,images/run_000008/shard_0020/run_000008_img_1958.jpg,images/train/run_000008_img_1958.jpg
train,1959,run_000008_img_1959,1967303,2048,1536,130189,images/run_000008/shard_0020/run_000008_img_1959.jpg,images/train/run_000008_img_1959.jpg
train,1960,run_000008_img_1960,1968657,2048,1536,130201,images/run_000008/shard_0020/run_000008_img_1960.jpg,images/train/run_000008_img_1960.jpg
train,1961,run_000008_img_1961,1969467,2048,1536,130257,images/run_000008/shard_0020/run_000008_img_1961.jpg,images/train/run_000008_img_1961.jpg
train,1962,run_000008_img_1962,1970303,2048,1536,130232,images/run_000008/shard_0020/run_000008_img_1962.jpg,images/train/run_000008_img_1962.jpg
train,1963,run_000008_img_1963,1971302,2048,1536,130350,images/run_000008/shard_0020/run_000008_img_1963.jpg,images/train/run_000008_img_1963.jpg
train,1964,run_000008_img_1964,1972303,2048,1536,130310,images/run_000008/shard_0020/run_000008_img_1964.jpg,images/train/run_000008_img_1964.jpg
train,1965,run_000008_img_1965,1973302,2048,1536,130378,images/run_000008/shard_0020/run_000008_img_1965.jpg,images/train/run_000008_img_1965.jpg
train,1966,run_000008_img_1966,1974306,2048,1536,130332,images/run_000008/shard_0020/run_000008_img_1966.jpg,images/train/run_000008_img_1966.jpg
train,1967,run_000008_img_1967,1975306,2048,1536,130457,images/run_000008/shard_0020/run_000008_img_1967.jpg,images/train/run_000008_img_1967.jpg
train,1968,run_000008_img_1968,1976305,2048,1536,130583,images/run_000008/shard_0020/run_000008_img_1968.jpg,images/train/run_000008_img_1968.jpg
train,1969,run_000008_img_1969,1977303,2048,1536,130332,images/run_000008/shard_0020/run_000008_img_1969.jpg,images/train/run_000008_img_1969.jpg
train,1970,run_000008_img_1970,1978307,2048,1536,130232,images/run_000008/shard_0020/run_000008_img_1970.jpg,images/train/run_000008_img_1970.jpg
train,1971,run_000008_img_1971,1979306,2048,1536,130244,images/run_000008/shard_0020/run_000008_img_1971.jpg,images/train/run_000008_img_1971.jpg
train,1972,run_000008_img_1972,1980307,2048,1536,130210,images/run_000008/shard_0020/run_000008_img_1972.jpg,images/train/run_000008_img_1972.jpg
train,1973,run_000008_img_1973,1981302,2048,1536,130391,images/run_000008/shard_0020/run_000008_img_1973.jpg,images/train/run_000008_img_1973.jpg
train,1974,run_000008_img_1974,1982306,2048,1536,130411,images/run_000008/shard_0020/run_000008_img_1974.jpg,images/train/run_000008_img_1974.jpg
train,1975,run_000008_img_1975,1983306,2048,1536,130513,images/run_000008/shard_0020/run_000008_img_1975.jpg,images/train/run_000008_img_1975.jpg
train,1976,run_000008_img_1976,1984303,2048,1536,130646,images/run_000008/shard_0020/run_000008_img_1976.jpg,images/train/run_000008_img_1976.jpg
train,1977,run_000008_img_1977,1985304,2048,1536,130771,images/run_000008/shard_0020/run_000008_img_1977.jpg,images/train/run_000008_img_1977.jpg
train,1978,run_000008_img_1978,1986305,2048,1536,130916,images/run_000008/shard_0020/run_000008_img_1978.jpg,images/train/run_000008_img_1978.jpg
train,1979,run_000008_img_1979,1987303,2048,1536,131222,images/run_000008/shard_0020/run_000008_img_1979.jpg,images/train/run_000008_img_1979.jpg
train,1980,run_000008_img_1980,1988306,2048,1536,131222,images/run_000008/shard_0020/run_000008_img_1980.jpg,images/train/run_000008_img_1980.jpg
train,1981,run_000008_img_1981,1989303,2048,1536,131281,images/run_000008/shard_0020/run_000008_img_1981.jpg,images/train/run_000008_img_1981.jpg
train,1982,run_000008_img_1982,1990304,2048,1536,131489,images/run_000008/shard_0020/run_000008_img_1982.jpg,images/train/run_000008_img_1982.jpg
train,1983,run_000008_img_1983,1991302,2048,1536,131719,images/run_000008/shard_0020/run_000008_img_1983.jpg,images/train/run_000008_img_1983.jpg
train,1984,run_000008_img_1984,1992304,2048,1536,131714,images/run_000008/shard_0020/run_000008_img_1984.jpg,images/train/run_000008_img_1984.jpg
train,1985,run_000008_img_1985,1993305,2048,1536,132025,images/run_000008/shard_0020/run_000008_img_1985.jpg,images/train/run_000008_img_1985.jpg
train,1986,run_000008_img_1986,1994686,2048,1536,132378,images/run_000008/shard_0020/run_000008_img_1986.jpg,images/train/run_000008_img_1986.jpg
train,1987,run_000008_img_1987,1995636,2048,1536,132396,images/run_000008/shard_0020/run_000008_img_1987.jpg,images/train/run_000008_img_1987.jpg
train,1988,run_000008_img_1988,1996536,2048,1536,132402,images/run_000008/shard_0020/run_000008_img_1988.jpg,images/train/run_000008_img_1988.jpg
train,1989,run_000008_img_1989,1997435,2048,1536,132731,images/run_000008/shard_0020/run_000008_img_1989.jpg,images/train/run_000008_img_1989.jpg
train,1990,run_000008_img_1990,1998334,2048,1536,132895,images/run_000008/shard_0020/run_000008_img_1990.jpg,images/train/run_000008_img_1990.jpg
train,1991,run_000008_img_1991,1999306,2048,1536,133153,images/run_000008/shard_0020/run_000008_img_1991.jpg,images/train/run_000008_img_1991.jpg
train,1992,run_000008_img_1992,2000852,2048,1536,133302,images/run_000008/shard_0020/run_000008_img_1992.jpg,images/train/run_000008_img_1992.jpg
train,1993,run_000008_img_1993,2001756,2048,1536,133633,images/run_000008/shard_0020/run_000008_img_1993.jpg,images/train/run_000008_img_1993.jpg
train,1994,run_000008_img_1994,2002741,2048,1536,133638,images/run_000008/shard_0020/run_000008_img_1994.jpg,images/train/run_000008_img_1994.jpg
train,1995,run_000008_img_1995,2003646,2048,1536,133715,images/run_000008/shard_0020/run_000008_img_1995.jpg,images/train/run_000008_img_1995.jpg
train,1996,run_000008_img_1996,2004629,2048,1536,129491,images/run_000008/shard_0020/run_000008_img_1996.jpg,images/train/run_000008_img_1996.jpg
train,1997,run_000008_img_1997,2005618,2048,1536,129526,images/run_000008/shard_0020/run_000008_img_1997.jpg,images/train/run_000008_img_1997.jpg
train,1998,run_000008_img_1998,2006608,2048,1536,129648,images/run_000008/shard_0020/run_000008_img_1998.jpg,images/train/run_000008_img_1998.jpg
train,1999,run_000008_img_1999,2007597,2048,1536,129739,images/run_000008/shard_0020/run_000008_img_1999.jpg,images/train/run_000008_img_1999.jpg
train,2000,run_000008_img_2000,2008586,2048,1536,129739,images/run_000008/shard_0020/run_000008_img_2000.jpg,images/train/run_000008_img_2000.jpg
train,2001,run_000008_img_2001,2010119,2048,1536,130150,images/run_000008/shard_0021/run_000008_img_2001.jpg,images/train/run_000008_img_2001.jpg
train,2002,run_000008_img_2002,2011088,2048,1536,130374,images/run_000008/shard_0021/run_000008_img_2002.jpg,images/train/run_000008_img_2002.jpg
train,2003,run_000008_img_2003,2011734,2048,1536,130479,images/run_000008/shard_0021/run_000008_img_2003.jpg,images/train/run_000008_img_2003.jpg
train,2004,run_000008_img_2004,2012363,2048,1536,130632,images/run_000008/shard_0021/run_000008_img_2004.jpg,images/train/run_000008_img_2004.jpg
train,2005,run_000008_img_2005,2013303,2048,1536,130786,images/run_000008/shard_0021/run_000008_img_2005.jpg,images/train/run_000008_img_2005.jpg
train,2006,run_000008_img_2006,2014303,2048,1536,130806,images/run_000008/shard_0021/run_000008_img_2006.jpg,images/train/run_000008_img_2006.jpg
train,2007,run_000008_img_2007,2015303,2048,1536,130878,images/run_000008/shard_0021/run_000008_img_2007.jpg,images/train/run_000008_img_2007.jpg
train,2008,run_000008_img_2008,2016500,2048,1536,130918,images/run_000008/shard_0021/run_000008_img_2008.jpg,images/train/run_000008_img_2008.jpg
train,2009,run_000008_img_2009,2017304,2048,1536,130759,images/run_000008/shard_0021/run_000008_img_2009.jpg,images/train/run_000008_img_2009.jpg
train,2010,run_000008_img_2010,2018305,2048,1536,130645,images/run_000008/shard_0021/run_000008_img_2010.jpg,images/train/run_000008_img_2010.jpg
train,2011,run_000008_img_2011,2019306,2048,1536,130630,images/run_000008/shard_0021/run_000008_img_2011.jpg,images/train/run_000008_img_2011.jpg
train,2012,run_000008_img_2012,2020305,2048,1536,130367,images/run_000008/shard_0021/run_000008_img_2012.jpg,images/train/run_000008_img_2012.jpg
train,2013,run_000008_img_2013,2021304,2048,1536,130300,images/run_000008/shard_0021/run_000008_img_2013.jpg,images/train/run_000008_img_2013.jpg
train,2014,run_000008_img_2014,2022305,2048,1536,130009,images/run_000008/shard_0021/run_000008_img_2014.jpg,images/train/run_000008_img_2014.jpg
train,2015,run_000008_img_2015,2023303,2048,1536,129973,images/run_000008/shard_0021/run_000008_img_2015.jpg,images/train/run_000008_img_2015.jpg
train,2016,run_000008_img_2016,2024306,2048,1536,129649,images/run_000008/shard_0021/run_000008_img_2016.jpg,images/train/run_000008_img_2016.jpg
train,2017,run_000008_img_2017,2025305,2048,1536,129584,images/run_000008/shard_0021/run_000008_img_2017.jpg,images/train/run_000008_img_2017.jpg
train,2018,run_000008_img_2018,2026306,2048,1536,129594,images/run_000008/shard_0021/run_000008_img_2018.jpg,images/train/run_000008_img_2018.jpg
train,2019,run_000008_img_2019,2027303,2048,1536,129568,images/run_000008/shard_0021/run_000008_img_2019.jpg,images/train/run_000008_img_2019.jpg
train,2020,run_000008_img_2020,2028305,2048,1536,129604,images/run_000008/shard_0021/run_000008_img_2020.jpg,images/train/run_000008_img_2020.jpg
train,2021,run_000008_img_2021,2029304,2048,1536,129649,images/run_000008/shard_0021/run_000008_img_2021.jpg,images/train/run_000008_img_2021.jpg
train,2022,run_000008_img_2022,2030305,2048,1536,129623,images/run_000008/shard_0021/run_000008_img_2022.jpg,images/train/run_000008_img_2022.jpg
train,2023,run_000008_img_2023,2031303,2048,1536,129581,images/run_000008/shard_0021/run_000008_img_2023.jpg,images/train/run_000008_img_2023.jpg
train,2024,run_000008_img_2024,2032303,2048,1536,129403,images/run_000008/shard_0021/run_000008_img_2024.jpg,images/train/run_000008_img_2024.jpg
train,2025,run_000008_img_2025,2033497,2048,1536,129443,images/run_000008/shard_0021/run_000008_img_2025.jpg,images/train/run_000008_img_2025.jpg
train,2026,run_000008_img_2026,2034302,2048,1536,129356,images/run_000008/shard_0021/run_000008_img_2026.jpg,images/train/run_000008_img_2026.jpg
train,2027,run_000008_img_2027,2035305,2048,1536,129387,images/run_000008/shard_0021/run_000008_img_2027.jpg,images/train/run_000008_img_2027.jpg
train,2028,run_000008_img_2028,2036302,2048,1536,129393,images/run_000008/shard_0021/run_000008_img_2028.jpg,images/train/run_000008_img_2028.jpg
train,2029,run_000008_img_2029,2037302,2048,1536,129461,images/run_000008/shard_0021/run_000008_img_2029.jpg,images/train/run_000008_img_2029.jpg
train,2030,run_000008_img_2030,2038306,2048,1536,129672,images/run_000008/shard_0021/run_000008_img_2030.jpg,images/train/run_000008_img_2030.jpg
train,2031,run_000008_img_2031,2039306,2048,1536,129983,images/run_000008/shard_0021/run_000008_img_2031.jpg,images/train/run_000008_img_2031.jpg
train,2032,run_000008_img_2032,2040303,2048,1536,130045,images/run_000008/shard_0021/run_000008_img_2032.jpg,images/train/run_000008_img_2032.jpg
train,2033,run_000008_img_2033,2041302,2048,1536,130309,images/run_000008/shard_0021/run_000008_img_2033.jpg,images/train/run_000008_img_2033.jpg
train,2034,run_000008_img_2034,2042305,2048,1536,130525,images/run_000008/shard_0021/run_000008_img_2034.jpg,images/train/run_000008_img_2034.jpg
train,2035,run_000008_img_2035,2043306,2048,1536,130672,images/run_000008/shard_0021/run_000008_img_2035.jpg,images/train/run_000008_img_2035.jpg
train,2036,run_000008_img_2036,2044306,2048,1536,130898,images/run_000008/shard_0021/run_000008_img_2036.jpg,images/train/run_000008_img_2036.jpg
train,2037,run_000008_img_2037,2045306,2048,1536,131204,images/run_000008/shard_0021/run_000008_img_2037.jpg,images/train/run_000008_img_2037.jpg
train,2038,run_000008_img_2038,2046305,2048,1536,131205,images/run_000008/shard_0021/run_000008_img_2038.jpg,images/train/run_000008_img_2038.jpg
train,2039,run_000008_img_2039,2047302,2048,1536,131515,images/run_000008/shard_0021/run_000008_img_2039.jpg,images/train/run_000008_img_2039.jpg
train,2040,run_000008_img_2040,2048305,2048,1536,131726,images/run_000008/shard_0021/run_000008_img_2040.jpg,images/train/run_000008_img_2040.jpg
train,2041,run_000008_img_2041,2049303,2048,1536,131823,images/run_000008/shard_0021/run_000008_img_2041.jpg,images/train/run_000008_img_2041.jpg
train,2042,run_000008_img_2042,2050584,2048,1536,132083,images/run_000008/shard_0021/run_000008_img_2042.jpg,images/train/run_000008_img_2042.jpg
train,2043,run_000008_img_2043,2051393,2048,1536,132378,images/run_000008/shard_0021/run_000008_img_2043.jpg,images/train/run_000008_img_2043.jpg
train,2044,run_000008_img_2044,2052302,2048,1536,132503,images/run_000008/shard_0021/run_000008_img_2044.jpg,images/train/run_000008_img_2044.jpg
train,2045,run_000008_img_2045,2053305,2048,1536,132723,images/run_000008/shard_0021/run_000008_img_2045.jpg,images/train/run_000008_img_2045.jpg
train,2046,run_000008_img_2046,2054306,2048,1536,132731,images/run_000008/shard_0021/run_000008_img_2046.jpg,images/train/run_000008_img_2046.jpg
train,2047,run_000008_img_2047,2055303,2048,1536,132777,images/run_000008/shard_0021/run_000008_img_2047.jpg,images/train/run_000008_img_2047.jpg
train,2048,run_000008_img_2048,2056303,2048,1536,132816,images/run_000008/shard_0021/run_000008_img_2048.jpg,images/train/run_000008_img_2048.jpg
train,2049,run_000008_img_2049,2057302,2048,1536,132819,images/run_000008/shard_0021/run_000008_img_2049.jpg,images/train/run_000008_img_2049.jpg
train,2050,run_000008_img_2050,2058302,2048,1536,132705,images/run_000008/shard_0021/run_000008_img_2050.jpg,images/train/run_000008_img_2050.jpg
train,2051,run_000008_img_2051,2059579,2048,1536,132617,images/run_000008/shard_0021/run_000008_img_2051.jpg,images/train/run_000008_img_2051.jpg
train,2052,run_000008_img_2052,2060386,2048,1536,132692,images/run_000008/shard_0021/run_000008_img_2052.jpg,images/train/run_000008_img_2052.jpg
train,2053,run_000008_img_2053,2061303,2048,1536,132558,images/run_000008/shard_0021/run_000008_img_2053.jpg,images/train/run_000008_img_2053.jpg
train,2054,run_000008_img_2054,2062302,2048,1536,132420,images/run_000008/shard_0021/run_000008_img_2054.jpg,images/train/run_000008_img_2054.jpg
train,2055,run_000008_img_2055,2063305,2048,1536,132307,images/run_000008/shard_0021/run_000008_img_2055.jpg,images/train/run_000008_img_2055.jpg
train,2056,run_000008_img_2056,2064305,2048,1536,132139,images/run_000008/shard_0021/run_000008_img_2056.jpg,images/train/run_000008_img_2056.jpg
train,2057,run_000008_img_2057,2065305,2048,1536,132024,images/run_000008/shard_0021/run_000008_img_2057.jpg,images/train/run_000008_img_2057.jpg
train,2058,run_000008_img_2058,2066304,2048,1536,131934,images/run_000008/shard_0021/run_000008_img_2058.jpg,images/train/run_000008_img_2058.jpg
train,2059,run_000008_img_2059,2067302,2048,1536,131852,images/run_000008/shard_0021/run_000008_img_2059.jpg,images/train/run_000008_img_2059.jpg
train,2060,run_000008_img_2060,2068304,2048,1536,131739,images/run_000008/shard_0021/run_000008_img_2060.jpg,images/train/run_000008_img_2060.jpg
train,2061,run_000008_img_2061,2069305,2048,1536,131707,images/run_000008/shard_0021/run_000008_img_2061.jpg,images/train/run_000008_img_2061.jpg
train,2062,run_000008_img_2062,2070305,2048,1536,131649,images/run_000008/shard_0021/run_000008_img_2062.jpg,images/train/run_000008_img_2062.jpg
train,2063,run_000008_img_2063,2071305,2048,1536,131681,images/run_000008/shard_0021/run_000008_img_2063.jpg,images/train/run_000008_img_2063.jpg
train,2064,run_000008_img_2064,2072304,2048,1536,131651,images/run_000008/shard_0021/run_000008_img_2064.jpg,images/train/run_000008_img_2064.jpg
train,2065,run_000008_img_2065,2073304,2048,1536,131654,images/run_000008/shard_0021/run_000008_img_2065.jpg,images/train/run_000008_img_2065.jpg
train,2066,run_000008_img_2066,2074303,2048,1536,131638,images/run_000008/shard_0021/run_000008_img_2066.jpg,images/train/run_000008_img_2066.jpg
train,2067,run_000008_img_2067,2075304,2048,1536,131838,images/run_000008/shard_0021/run_000008_img_2067.jpg,images/train/run_000008_img_2067.jpg
train,2068,run_000008_img_2068,2076304,2048,1536,131636,images/run_000008/shard_0021/run_000008_img_2068.jpg,images/train/run_000008_img_2068.jpg
train,2069,run_000008_img_2069,2077631,2048,1536,131718,images/run_000008/shard_0021/run_000008_img_2069.jpg,images/train/run_000008_img_2069.jpg
train,2070,run_000008_img_2070,2078552,2048,1536,131665,images/run_000008/shard_0021/run_000008_img_2070.jpg,images/train/run_000008_img_2070.jpg
train,2071,run_000008_img_2071,2079451,2048,1536,131591,images/run_000008/shard_0021/run_000008_img_2071.jpg,images/train/run_000008_img_2071.jpg
train,2072,run_000008_img_2072,2080350,2048,1536,131598,images/run_000008/shard_0021/run_000008_img_2072.jpg,images/train/run_000008_img_2072.jpg
train,2073,run_000008_img_2073,2081302,2048,1536,131531,images/run_000008/shard_0021/run_000008_img_2073.jpg,images/train/run_000008_img_2073.jpg
train,2074,run_000008_img_2074,2082688,2048,1536,131572,images/run_000008/shard_0021/run_000008_img_2074.jpg,images/train/run_000008_img_2074.jpg
train,2075,run_000008_img_2075,2083588,2048,1536,131421,images/run_000008/shard_0021/run_000008_img_2075.jpg,images/train/run_000008_img_2075.jpg
train,2076,run_000008_img_2076,2084487,2048,1536,131539,images/run_000008/shard_0021/run_000008_img_2076.jpg,images/train/run_000008_img_2076.jpg
train,2077,run_000008_img_2077,2085386,2048,1536,131419,images/run_000008/shard_0021/run_000008_img_2077.jpg,images/train/run_000008_img_2077.jpg
train,2078,run_000008_img_2078,2086302,2048,1536,131494,images/run_000008/shard_0021/run_000008_img_2078.jpg,images/train/run_000008_img_2078.jpg
train,2079,run_000008_img_2079,2087306,2048,1536,131436,images/run_000008/shard_0021/run_000008_img_2079.jpg,images/train/run_000008_img_2079.jpg
train,2080,run_000008_img_2080,2088302,2048,1536,131379,images/run_000008/shard_0021/run_000008_img_2080.jpg,images/train/run_000008_img_2080.jpg
train,2081,run_000008_img_2081,2089303,2048,1536,131412,images/run_000008/shard_0021/run_000008_img_2081.jpg,images/train/run_000008_img_2081.jpg
train,2082,run_000008_img_2082,2090305,2048,1536,131253,images/run_000008/shard_0021/run_000008_img_2082.jpg,images/train/run_000008_img_2082.jpg
train,2083,run_000008_img_2083,2091302,2048,1536,131288,images/run_000008/shard_0021/run_000008_img_2083.jpg,images/train/run_000008_img_2083.jpg
train,2084,run_000008_img_2084,2092306,2048,1536,131242,images/run_000008/shard_0021/run_000008_img_2084.jpg,images/train/run_000008_img_2084.jpg
train,2085,run_000008_img_2085,2093305,2048,1536,131235,images/run_000008/shard_0021/run_000008_img_2085.jpg,images/train/run_000008_img_2085.jpg
train,2086,run_000008_img_2086,2094305,2048,1536,131251,images/run_000008/shard_0021/run_000008_img_2086.jpg,images/train/run_000008_img_2086.jpg
train,2087,run_000008_img_2087,2095307,2048,1536,131204,images/run_000008/shard_0021/run_000008_img_2087.jpg,images/train/run_000008_img_2087.jpg
train,2088,run_000008_img_2088,2096303,2048,1536,131141,images/run_000008/shard_0021/run_000008_img_2088.jpg,images/train/run_000008_img_2088.jpg
train,2089,run_000008_img_2089,2097303,2048,1536,131149,images/run_000008/shard_0021/run_000008_img_2089.jpg,images/train/run_000008_img_2089.jpg
train,2090,run_000008_img_2090,2098304,2048,1536,131044,images/run_000008/shard_0021/run_000008_img_2090.jpg,images/train/run_000008_img_2090.jpg
train,2091,run_000008_img_2091,2099325,2048,1536,130824,images/run_000008/shard_0021/run_000008_img_2091.jpg,images/train/run_000008_img_2091.jpg
train,2092,run_000008_img_2092,2100315,2048,1536,131044,images/run_000008/shard_0021/run_000008_img_2092.jpg,images/train/run_000008_img_2092.jpg
train,2093,run_000008_img_2093,2101304,2048,1536,131090,images/run_000008/shard_0021/run_000008_img_2093.jpg,images/train/run_000008_img_2093.jpg
train,2094,run_000008_img_2094,2102306,2048,1536,130993,images/run_000008/shard_0021/run_000008_img_2094.jpg,images/train/run_000008_img_2094.jpg
train,2095,run_000008_img_2095,2103429,2048,1536,131132,images/run_000008/shard_0021/run_000008_img_2095.jpg,images/train/run_000008_img_2095.jpg
train,2096,run_000008_img_2096,2104733,2048,1536,131033,images/run_000008/shard_0021/run_000008_img_2096.jpg,images/train/run_000008_img_2096.jpg
train,2097,run_000008_img_2097,2105711,2048,1536,131152,images/run_000008/shard_0021/run_000008_img_2097.jpg,images/train/run_000008_img_2097.jpg
train,2098,run_000008_img_2098,2106700,2048,1536,131288,images/run_000008/shard_0021/run_000008_img_2098.jpg,images/train/run_000008_img_2098.jpg
train,2099,run_000008_img_2099,2107689,2048,1536,131501,images/run_000008/shard_0021/run_000008_img_2099.jpg,images/train/run_000008_img_2099.jpg
train,2100,run_000008_img_2100,2108678,2048,1536,131597,images/run_000008/shard_0021/run_000008_img_2100.jpg,images/train/run_000008_img_2100.jpg
train,2101,run_000008_img_2101,2110278,2048,1536,131681,images/run_000008/shard_0022/run_000008_img_2101.jpg,images/train/run_000008_img_2101.jpg
train,2102,run_000008_img_2102,2111264,2048,1536,131608,images/run_000008/shard_0022/run_000008_img_2102.jpg,images/train/run_000008_img_2102.jpg
train,2103,run_000008_img_2103,2111916,2048,1536,131622,images/run_000008/shard_0022/run_000008_img_2103.jpg,images/train/run_000008_img_2103.jpg
train,2104,run_000008_img_2104,2112545,2048,1536,131676,images/run_000008/shard_0022/run_000008_img_2104.jpg,images/train/run_000008_img_2104.jpg
train,2105,run_000008_img_2105,2113303,2048,1536,131623,images/run_000008/shard_0022/run_000008_img_2105.jpg,images/train/run_000008_img_2105.jpg
train,2106,run_000008_img_2106,2114304,2048,1536,131744,images/run_000008/shard_0022/run_000008_img_2106.jpg,images/train/run_000008_img_2106.jpg
train,2107,run_000008_img_2107,2115302,2048,1536,131710,images/run_000008/shard_0022/run_000008_img_2107.jpg,images/train/run_000008_img_2107.jpg
train,2108,run_000008_img_2108,2116302,2048,1536,131604,images/run_000008/shard_0022/run_000008_img_2108.jpg,images/train/run_000008_img_2108.jpg
train,2109,run_000008_img_2109,2117306,2048,1536,131639,images/run_000008/shard_0022/run_000008_img_2109.jpg,images/train/run_000008_img_2109.jpg
train,2110,run_000008_img_2110,2118305,2048,1536,131711,images/run_000008/shard_0022/run_000008_img_2110.jpg,images/train/run_000008_img_2110.jpg
train,2111,run_000008_img_2111,2119302,2048,1536,131592,images/run_000008/shard_0022/run_000008_img_2111.jpg,images/train/run_000008_img_2111.jpg
train,2112,run_000008_img_2112,2120304,2048,1536,131771,images/run_000008/shard_0022/run_000008_img_2112.jpg,images/train/run_000008_img_2112.jpg
train,2113,run_000008_img_2113,2121306,2048,1536,131713,images/run_000008/shard_0022/run_000008_img_2113.jpg,images/train/run_000008_img_2113.jpg
train,2114,run_000008_img_2114,2122303,2048,1536,131782,images/run_000008/shard_0022/run_000008_img_2114.jpg,images/train/run_000008_img_2114.jpg
train,2115,run_000008_img_2115,2123306,2048,1536,131810,images/run_000008/shard_0022/run_000008_img_2115.jpg,images/train/run_000008_img_2115.jpg
train,2116,run_000008_img_2116,2124302,2048,1536,131820,images/run_000008/shard_0022/run_000008_img_2116.jpg,images/train/run_000008_img_2116.jpg
train,2117,run_000008_img_2117,2125302,2048,1536,132008,images/run_000008/shard_0022/run_000008_img_2117.jpg,images/train/run_000008_img_2117.jpg
train,2118,run_000008_img_2118,2126306,2048,1536,131883,images/run_000008/shard_0022/run_000008_img_2118.jpg,images/train/run_000008_img_2118.jpg
train,2119,run_000008_img_2119,2127306,2048,1536,132018,images/run_000008/shard_0022/run_000008_img_2119.jpg,images/train/run_000008_img_2119.jpg
train,2120,run_000008_img_2120,2128304,2048,1536,132073,images/run_000008/shard_0022/run_000008_img_2120.jpg,images/train/run_000008_img_2120.jpg
